wid	startWindow	stopWindow	windowSize	geneSize	groupGenes
1603	16	19	3	29	['AT4G13670', 'AT5G53170', 'AT1G07510', 'AT3G58010', 'AT1G42960', 'AT2G42975', 'AT3G15360', 'AT2G42220', 'AT3G60370', 'AT5G52970', 'AT1G50250', 'AT4G38380', 'AT2G43010', 'AT4G39460', 'AT5G21430', 'AT1G50460', 'AT3G24590', 'AT1G29920', 'AT5G19500', 'AT4G13010', 'AT1G22020', 'AT1G15820', 'AT2G22360', 'AT3G25480', 'AT5G12470', 'AT3G55330', 'AT2G24020', 'AT5G16150', 'AT5G16660']
605	6	11	5	23	['AT3G10470', 'AT4G27700', 'AT4G39960', 'AT4G24750', 'AT3G10130', 'AT2G20270', 'AT1G66670', 'AT2G40100', 'AT2G27290', 'AT5G23890', 'AT1G17850', 'AT5G42765', 'AT4G18370', 'AT5G03455', 'AT1G67280', 'AT3G26580', 'AT1G80030', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT1G52220', 'AT1G12250', 'AT4G04020']
2003	20	23	3	4	['AT1G56500', 'AT1G80380', 'AT1G03160', 'AT1G14345']
28011	28	39	11	7	['AT3G28850', 'AT1G75690', 'AT1G22020', 'AT1G51350', 'AT5G59250', 'AT4G27700', 'AT3G15840']
2306a	23	29	6	7	['AT5G39830', 'AT4G31560', 'AT1G66670', 'AT4G01050', 'AT5G03455', 'AT1G72640', 'AT2G40400']
1403	14	17	3	8	['AT1G23740', 'AT1G10170', 'AT4G31560', 'AT1G79230', 'AT4G20820', 'AT1G31180', 'AT4G24930', 'AT4G01900']
3908	39	47	8	7	['AT2G29500', 'AT2G20260', 'AT1G03160', 'AT3G08920', 'AT1G67700', 'AT1G02560', 'AT1G14345']
104	1	5	4	6	['AT1G20810', 'AT2G37400', 'AT1G27510', 'AT1G78915', 'AT1G65260', 'AT2G21160']
403a	4	7	3	15	['AT4G13670', 'AT2G35040', 'AT3G55330', 'AT2G20270', 'AT4G35770', 'AT1G07510', 'AT1G52220', 'AT1G15820', 'AT3G10470', 'AT2G22360', 'AT5G03455', 'AT5G21430', 'AT3G15360', 'AT3G24590', 'AT1G17850']
607	6	13	7	5	['AT5G21430', 'AT1G29920', 'AT1G15820', 'AT3G15360', 'AT1G42960']
1706	17	23	6	7	['AT1G23740', 'AT1G10170', 'AT4G35770', 'AT1G52220', 'AT3G22690', 'AT3G57680', 'AT1G06690']
4307	43	50	7	5	['AT1G71500', 'AT1G44575', 'AT1G79040', 'AT3G56040', 'AT2G26550']
12011a	12	23	11	21	['AT2G17630', 'AT1G72640', 'AT1G14590', 'AT2G29500', 'AT5G02160', 'AT1G66670', 'AT3G47060', 'AT5G13120', 'AT1G27510', 'AT1G14150', 'AT5G19370', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT2G41330', 'AT4G04020', 'AT5G01500', 'AT2G26800']
32015	32	47	15	4	['AT5G39830', 'AT1G54580', 'AT4G18370', 'AT4G31560']
3906	39	45	6	6	['AT2G18790', 'AT1G80380', 'AT4G33010', 'AT5G42270', 'AT1G16880', 'AT2G29180']
3104	31	35	4	15	['AT2G17630', 'AT2G30950', 'AT2G20260', 'AT3G47060', 'AT2G37660', 'AT3G01440', 'AT1G14150', 'AT2G40100', 'AT1G18730', 'AT2G44990', 'AT4G37925', 'AT4G23890', 'AT2G41330', 'AT4G04020', 'AT2G26800']
406	4	10	6	7	['AT5G42765', 'AT5G02160', 'AT1G66670', 'AT1G76760', 'AT4G04020', 'AT2G40100', 'AT5G23890']
3308	33	41	8	12	['AT5G39830', 'AT2G30950', 'AT5G20140', 'AT4G31560', 'AT3G47060', 'AT4G18370', 'AT1G14150', 'AT2G40100', 'AT1G54580', 'AT3G01440', 'AT4G37925', 'AT2G26800']
2205	22	27	5	4	['AT1G20810', 'AT2G21160', 'AT2G37230', 'AT3G53560']
3205	32	37	5	40	['AT4G13670', 'AT3G46780', 'AT2G42975', 'AT1G07510', 'AT1G75690', 'AT5G19500', 'AT3G15360', 'AT1G50250', 'AT2G42220', 'AT4G16155', 'AT2G20270', 'AT3G60370', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT2G43010', 'AT1G51350', 'AT5G16660', 'AT4G27700', 'AT5G21430', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT2G35040', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT1G15820', 'AT2G22360', 'AT3G15840', 'AT5G12470', 'AT1G15140', 'AT1G55370', 'AT1G52220', 'AT2G24020', 'AT5G16150', 'AT5G59250', 'AT3G57680', 'AT1G22450', 'AT5G35170']
4305	43	48	5	6	['AT5G42765', 'AT1G10170', 'AT1G76760', 'AT4G24750', 'AT4G01050', 'AT1G14590']
2303a	23	26	3	4	['AT3G01480', 'AT1G73530', 'AT4G31390', 'AT1G03600']
2903	29	32	3	6	['AT2G35040', 'AT5G53170', 'AT4G16155', 'AT1G52220', 'AT3G60370', 'AT1G22450']
1005	10	15	5	5	['AT5G52970', 'AT1G07510', 'AT1G15820', 'AT3G24590', 'AT1G52220']
31016	31	47	16	5	['AT5G21430', 'AT2G42220', 'AT2G35040', 'AT2G22360', 'AT1G52220']
2803	28	31	3	6	['AT2G18790', 'AT1G80380', 'AT4G33010', 'AT5G42270', 'AT3G19490', 'AT2G29180']
9017	9	26	17	13	['AT2G17630', 'AT5G13120', 'AT1G14150', 'AT5G19370', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT2G41330', 'AT5G01500', 'AT2G26800']
2903a	29	32	3	7	['AT5G19370', 'AT1G03160', 'AT1G76760', 'AT1G67700', 'AT1G12250', 'AT1G02560', 'AT5G01500']
2203	22	25	3	35	['AT2G17630', 'AT2G01918', 'AT5G02160', 'AT5G62720', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT1G54580', 'AT1G54050', 'AT2G40100', 'AT1G80030', 'AT2G37660', 'AT4G18370', 'AT5G19370', 'AT1G18730', 'AT3G01440', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT1G14590', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT3G47060', 'AT5G13120', 'AT4G39960', 'AT4G04020', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT3G08920', 'AT5G35170', 'AT2G41330', 'AT2G26800']
3203	32	35	3	25	['AT2G01918', 'AT5G13120', 'AT5G02160', 'AT4G20820', 'AT3G10470', 'AT4G39960', 'AT1G31180', 'AT3G10130', 'AT1G23740', 'AT1G54050', 'AT4G01050', 'AT2G27290', 'AT1G17850', 'AT1G30510', 'AT1G27510', 'AT1G67280', 'AT3G26580', 'AT5G52780', 'AT4G01900', 'AT5G42765', 'AT1G79230', 'AT1G79450', 'AT5G15250', 'AT3G15110', 'AT4G24930']
3506	35	41	6	17	['AT5G39830', 'AT2G30950', 'AT5G20140', 'AT4G31560', 'AT3G47060', 'AT3G10470', 'AT4G18370', 'AT1G14150', 'AT4G01050', 'AT2G40100', 'AT5G15250', 'AT1G54580', 'AT3G01440', 'AT3G26580', 'AT5G52780', 'AT4G37925', 'AT2G26800']
1103a	11	14	3	33	['AT4G13670', 'AT3G46780', 'AT5G53170', 'AT1G75690', 'AT1G42960', 'AT5G19500', 'AT2G42975', 'AT3G15360', 'AT1G50250', 'AT2G42220', 'AT4G16155', 'AT3G60370', 'AT3G58010', 'AT4G38380', 'AT1G51350', 'AT5G16660', 'AT4G27700', 'AT5G21430', 'AT1G56500', 'AT1G50460', 'AT2G35040', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT2G22360', 'AT4G39730', 'AT3G15840', 'AT3G25480', 'AT5G12470', 'AT4G39460', 'AT5G16150', 'AT5G59250', 'AT1G22450']
4109a	41	50	9	6	['AT5G02160', 'AT5G62720', 'AT1G27510', 'AT1G31180', 'AT2G40400', 'AT1G30510']
32010	32	42	10	5	['AT5G39830', 'AT5G20140', 'AT1G54580', 'AT4G18370', 'AT4G31560']
2908	29	37	8	5	['AT3G60370', 'AT1G52220', 'AT4G16155', 'AT2G35040', 'AT1G22450']
4207	42	49	7	30	['AT4G13670', 'AT1G07510', 'AT4G20820', 'AT1G42960', 'AT2G43010', 'AT1G74710', 'AT2G20270', 'AT4G35770', 'AT3G60370', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT2G40760', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT4G13010', 'AT1G15820', 'AT5G12470', 'AT1G06690', 'AT1G15140', 'AT1G55370', 'AT2G24020', 'AT5G13120', 'AT1G51110', 'AT5G16150', 'AT5G16660', 'AT3G57680', 'AT3G15110']
904	9	13	4	30	['AT2G17630', 'AT1G14150', 'AT1G02560', 'AT5G39830', 'AT2G29500', 'AT1G03160', 'AT5G42270', 'AT4G37925', 'AT1G72640', 'AT2G30695', 'AT1G74710', 'AT2G37660', 'AT1G67700', 'AT1G18730', 'AT3G01440', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT5G19370', 'AT2G20260', 'AT3G08920', 'AT5G13120', 'AT1G76760', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G40400', 'AT2G26800']
1207	12	19	7	4	['AT2G26340', 'AT5G01220', 'AT3G21055', 'AT5G08050']
4012	4	16	12	7	['AT1G21750', 'AT3G53560', 'AT1G74070', 'AT5G53490', 'AT1G54580', 'AT3G26080', 'AT1G05385']
504	5	9	4	10	['AT1G29920', 'AT1G10170', 'AT1G79230', 'AT4G20820', 'AT1G42960', 'AT3G22690', 'AT2G40760', 'AT5G42070', 'AT3G57680', 'AT2G37230']
38010	38	48	10	6	['AT3G10130', 'AT2G42975', 'AT1G50250', 'AT4G39960', 'AT5G23890', 'AT3G24590']
14015	14	29	15	9	['AT2G30950', 'AT5G20140', 'AT5G02160', 'AT4G18370', 'AT4G04020', 'AT1G12250', 'AT5G15250', 'AT3G15110', 'AT2G41330']
1205	12	17	5	5	['AT4G20820', 'AT1G23740', 'AT1G10170', 'AT1G31180', 'AT4G24930']
10014a	10	24	14	4	['AT1G66670', 'AT1G14590', 'AT1G27510', 'AT4G04020']
4106	41	47	6	9	['AT2G17630', 'AT2G29500', 'AT2G20260', 'AT1G03160', 'AT3G08920', 'AT1G67700', 'AT1G02560', 'AT1G14345', 'AT2G44990']
4005a	40	45	5	15	['AT2G42220', 'AT2G35040', 'AT5G53170', 'AT4G16155', 'AT1G52220', 'AT1G75690', 'AT3G60370', 'AT3G28850', 'AT2G22360', 'AT1G51350', 'AT5G59250', 'AT3G46780', 'AT1G22450', 'AT5G21430', 'AT1G22020']
504a	5	9	4	23	['AT3G46780', 'AT5G53170', 'AT1G75690', 'AT4G16155', 'AT3G60370', 'AT3G58010', 'AT4G38380', 'AT1G51350', 'AT4G39460', 'AT5G01220', 'AT3G15840', 'AT1G56500', 'AT5G19500', 'AT3G28850', 'AT1G22020', 'AT3G25480', 'AT3G21055', 'AT5G08540', 'AT1G51110', 'AT5G16150', 'AT5G59250', 'AT1G22450', 'AT5G52440']
3305b	33	38	5	5	['AT1G21750', 'AT2G37400', 'AT2G01140', 'AT1G65260', 'AT4G38100']
2908a	29	37	8	16	['AT2G42220', 'AT4G13670', 'AT5G19500', 'AT2G42975', 'AT4G13010', 'AT1G07510', 'AT1G50250', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT2G22360', 'AT5G16150', 'AT5G16660', 'AT3G24590', 'AT5G21430', 'AT5G12470']
3409	34	43	9	6	['AT2G29500', 'AT2G20260', 'AT3G08920', 'AT1G67700', 'AT1G02560', 'AT1G16880']
3010	3	13	10	8	['AT4G16155', 'AT3G28850', 'AT1G75690', 'AT1G51110', 'AT1G51350', 'AT5G59250', 'AT3G15840', 'AT1G56500']
9011	9	20	11	18	['AT2G17630', 'AT5G19370', 'AT2G29500', 'AT1G74710', 'AT5G13120', 'AT1G76760', 'AT1G14150', 'AT1G18730', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT2G41330', 'AT1G72640', 'AT5G01500', 'AT2G26800']
1205a	12	17	5	6	['AT3G10130', 'AT2G40760', 'AT5G42070', 'AT1G67280', 'AT3G26580', 'AT5G23890']
607a	6	13	7	11	['AT3G10470', 'AT3G10130', 'AT5G42765', 'AT1G66670', 'AT4G39960', 'AT4G18370', 'AT4G04020', 'AT2G40100', 'AT1G67280', 'AT3G26580', 'AT1G17850']
406a	4	10	6	17	['AT5G19500', 'AT5G53170', 'AT4G16155', 'AT3G28850', 'AT1G75690', 'AT3G60370', 'AT3G58010', 'AT4G38380', 'AT4G39460', 'AT1G51110', 'AT5G16150', 'AT1G51350', 'AT5G59250', 'AT1G22450', 'AT3G15840', 'AT1G56500', 'AT1G22020']
7012	7	19	12	5	['AT1G50250', 'AT2G42975', 'AT4G13010', 'AT5G12470', 'AT1G42960']
24014	24	38	14	5	['AT5G39830', 'AT1G72640', 'AT5G03455', 'AT1G10170', 'AT4G31560']
207b	2	9	7	7	['AT3G55330', 'AT1G07510', 'AT4G35770', 'AT1G15820', 'AT5G21430', 'AT3G15360', 'AT3G24590']
3409a	34	43	9	9	['AT3G10130', 'AT3G55330', 'AT4G35770', 'AT5G13120', 'AT4G39960', 'AT1G67280', 'AT3G15110', 'AT2G27290', 'AT1G17850']
3103	31	34	3	15	['AT2G37230', 'AT1G20810', 'AT2G37400', 'AT1G21750', 'AT3G53560', 'AT1G74070', 'AT1G16790', 'AT1G78915', 'AT1G51110', 'AT1G54790', 'AT3G26080', 'AT4G28025', 'AT1G05385', 'AT1G03850', 'AT2G21160']
706	7	13	6	8	['AT4G31560', 'AT1G79230', 'AT4G20820', 'AT4G01050', 'AT1G31180', 'AT4G24930', 'AT4G01900', 'AT1G14590']
2105	21	26	5	13	['AT1G29920', 'AT1G23740', 'AT1G10170', 'AT1G07510', 'AT4G20820', 'AT2G24020', 'AT1G15820', 'AT3G22690', 'AT2G40760', 'AT3G57680', 'AT5G12470', 'AT3G24590', 'AT1G06690']
10013	10	23	13	10	['AT1G20810', 'AT1G15140', 'AT2G37400', 'AT1G79450', 'AT3G53560', 'AT1G74070', 'AT5G53490', 'AT3G26080', 'AT4G28025', 'AT2G21160']
306	3	9	6	7	['AT1G74710', 'AT1G54050', 'AT2G44990', 'AT5G52780', 'AT2G41330', 'AT1G72640', 'AT2G40400']
805	8	13	5	4	['AT4G27700', 'AT1G07510', 'AT3G24590', 'AT1G52220']
2304	23	27	4	14	['AT2G01918', 'AT5G20140', 'AT5G08540', 'AT5G13120', 'AT1G76760', 'AT2G30950', 'AT4G18370', 'AT4G04020', 'AT1G18730', 'AT1G12250', 'AT5G15250', 'AT3G15110', 'AT2G41330', 'AT5G02160']
32014	32	46	14	10	['AT4G13670', 'AT1G55370', 'AT2G20270', 'AT1G07510', 'AT5G52970', 'AT1G15820', 'AT3G57680', 'AT5G23890', 'AT2G43010', 'AT5G12470']
205	2	7	5	8	['AT2G30695', 'AT2G37660', 'AT1G14150', 'AT5G42270', 'AT1G18730', 'AT1G02560', 'AT3G15110', 'AT2G26800']
2905	29	34	5	15	['AT5G39830', 'AT3G10470', 'AT3G10130', 'AT1G10170', 'AT4G31560', 'AT5G13120', 'AT4G39960', 'AT5G03455', 'AT1G67280', 'AT3G15110', 'AT3G26580', 'AT2G27290', 'AT1G72640', 'AT1G31180', 'AT1G17850']
24011	24	35	11	6	['AT2G42220', 'AT4G13670', 'AT4G39460', 'AT2G22360', 'AT5G16660', 'AT5G21430']
1504	15	19	4	10	['AT1G29920', 'AT3G55330', 'AT1G07510', 'AT2G24020', 'AT1G15820', 'AT3G15360', 'AT5G52970', 'AT5G21430', 'AT2G43010', 'AT3G24590']
709	7	16	9	4	['AT2G24020', 'AT5G42070', 'AT3G55330', 'AT4G35770']
29021a	29	50	21	5	['AT1G15820', 'AT1G55370', 'AT3G57680', 'AT2G43010', 'AT2G20270']
21011	21	32	11	5	['AT1G78915', 'AT1G21750', 'AT1G05385', 'AT1G54790', 'AT1G65260']
26020	26	46	20	8	['AT5G19500', 'AT2G42975', 'AT4G13010', 'AT1G50250', 'AT3G58010', 'AT4G38380', 'AT5G16150', 'AT3G24590']
35011	35	46	11	4	['AT3G26080', 'AT1G30510', 'AT2G37230', 'AT2G21160']
2708	27	35	8	12	['AT2G17630', 'AT2G20260', 'AT3G47060', 'AT2G37660', 'AT3G01440', 'AT1G14150', 'AT2G40100', 'AT2G44990', 'AT4G37925', 'AT4G23890', 'AT2G41330', 'AT2G26800']
28015	28	43	15	6	['AT5G13120', 'AT4G39960', 'AT1G67280', 'AT3G15110', 'AT2G27290', 'AT1G17850']
3407	34	41	7	10	['AT3G10130', 'AT3G55330', 'AT4G35770', 'AT5G13120', 'AT1G27510', 'AT4G39960', 'AT1G67280', 'AT3G15110', 'AT2G27290', 'AT1G17850']
2032	2	34	32	4	['AT1G67840', 'AT1G74880', 'AT2G21530', 'AT1G50450']
33011	33	44	11	9	['AT5G39830', 'AT4G31560', 'AT3G47060', 'AT4G18370', 'AT1G14150', 'AT2G40100', 'AT1G54580', 'AT3G01440', 'AT2G26800']
1508a	15	23	8	8	['AT1G29920', 'AT1G07510', 'AT2G24020', 'AT1G15820', 'AT5G52970', 'AT5G21430', 'AT3G15360', 'AT3G24590']
5010	5	15	10	5	['AT1G80030', 'AT1G12250', 'AT5G03455', 'AT1G55370', 'AT2G20270']
3209	32	41	9	6	['AT2G17630', 'AT1G76760', 'AT2G37660', 'AT4G04020', 'AT5G19370', 'AT1G80030']
1206	12	18	6	6	['AT3G55330', 'AT2G24020', 'AT4G35770', 'AT3G22690', 'AT3G57680', 'AT1G06690']
37010	37	47	10	6	['AT2G29500', 'AT2G20260', 'AT1G03160', 'AT3G08920', 'AT1G67700', 'AT1G02560']
606a	6	12	6	11	['AT2G42220', 'AT5G19500', 'AT5G53170', 'AT5G08540', 'AT3G60370', 'AT3G58010', 'AT4G38380', 'AT5G16150', 'AT4G39460', 'AT1G22450', 'AT1G22020']
3204	32	36	4	41	['AT4G13670', 'AT3G46780', 'AT2G42975', 'AT1G07510', 'AT1G75690', 'AT5G19500', 'AT3G15360', 'AT1G50250', 'AT2G42220', 'AT4G16155', 'AT2G20270', 'AT3G60370', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT2G43010', 'AT1G51350', 'AT5G16660', 'AT4G27700', 'AT5G21430', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT2G35040', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT1G15820', 'AT2G22360', 'AT3G15840', 'AT3G25480', 'AT5G12470', 'AT1G15140', 'AT1G55370', 'AT1G52220', 'AT2G24020', 'AT5G16150', 'AT5G59250', 'AT3G57680', 'AT1G22450', 'AT5G35170']
1609	16	25	9	12	['AT2G42220', 'AT5G19500', 'AT2G42975', 'AT4G13010', 'AT4G39460', 'AT3G58010', 'AT4G38380', 'AT5G16150', 'AT3G25480', 'AT5G16660', 'AT1G50460', 'AT2G43010']
4208	42	50	8	6	['AT3G46780', 'AT4G16155', 'AT1G22020', 'AT2G22360', 'AT5G21430', 'AT1G50460']
3103a	31	34	3	10	['AT2G01918', 'AT5G20140', 'AT5G02160', 'AT1G27510', 'AT1G54050', 'AT5G15250', 'AT1G54580', 'AT4G18370', 'AT5G52780', 'AT1G14590']
2404	24	28	4	5	['AT1G56500', 'AT1G14345', 'AT2G18790', 'AT1G03160', 'AT2G29180']
3108	31	39	8	9	['AT3G46780', 'AT3G28850', 'AT1G75690', 'AT1G22020', 'AT1G51350', 'AT5G59250', 'AT4G27700', 'AT3G15840', 'AT1G50460']
2206a	22	28	6	6	['AT1G21750', 'AT2G01140', 'AT1G78915', 'AT1G54790', 'AT1G65260', 'AT1G05385']
24013	24	37	13	5	['AT5G21430', 'AT2G42220', 'AT4G13670', 'AT5G16660', 'AT2G22360']
3804	38	42	4	8	['AT1G30510', 'AT1G79450', 'AT1G51110', 'AT5G53490', 'AT3G26080', 'AT4G28025', 'AT2G37230', 'AT2G21160']
804	8	12	4	10	['AT1G10170', 'AT3G55330', 'AT1G52220', 'AT1G07510', 'AT4G27700', 'AT4G35770', 'AT5G42070', 'AT3G24590', 'AT2G24020', 'AT2G37230']
907a	9	16	7	12	['AT1G20810', 'AT1G15140', 'AT2G37400', 'AT1G21750', 'AT3G53560', 'AT1G74070', 'AT5G53490', 'AT1G54580', 'AT3G26080', 'AT4G28025', 'AT1G05385', 'AT2G21160']
25013	25	38	13	4	['AT4G39960', 'AT1G31180', 'AT1G67280', 'AT3G26580']
1903	19	22	3	7	['AT5G08540', 'AT1G76760', 'AT2G37660', 'AT1G03090', 'AT1G02560', 'AT1G56500', 'AT2G40400']
6015	6	21	15	6	['AT2G30950', 'AT5G20140', 'AT4G24750', 'AT1G12250', 'AT5G03455', 'AT2G27290']
203	2	5	3	32	['AT2G17630', 'AT1G14150', 'AT1G12250', 'AT1G02560', 'AT5G39830', 'AT1G74710', 'AT1G66670', 'AT1G54050', 'AT2G40100', 'AT5G42270', 'AT2G27290', 'AT1G72640', 'AT5G23890', 'AT2G30695', 'AT4G19830', 'AT2G37660', 'AT5G19370', 'AT1G18730', 'AT1G80030', 'AT5G01500', 'AT5G42765', 'AT1G55370', 'AT1G79230', 'AT5G13120', 'AT1G76760', 'AT4G04020', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT2G41330', 'AT2G40400', 'AT2G26800']
3506a	35	41	6	12	['AT3G10130', 'AT3G55330', 'AT4G35770', 'AT5G13120', 'AT1G27510', 'AT4G24750', 'AT4G39960', 'AT4G39460', 'AT1G67280', 'AT3G15110', 'AT2G27290', 'AT1G17850']
2307	23	30	7	9	['AT2G30950', 'AT5G20140', 'AT5G08540', 'AT1G76760', 'AT4G18370', 'AT4G04020', 'AT1G12250', 'AT5G15250', 'AT2G41330']
3905	39	44	5	36	['AT4G13670', 'AT2G42975', 'AT1G07510', 'AT4G20820', 'AT1G42960', 'AT4G39960', 'AT2G43010', 'AT1G50250', 'AT3G10130', 'AT2G20270', 'AT4G35770', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT2G40760', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT4G13010', 'AT1G15820', 'AT1G74710', 'AT4G23890', 'AT5G12470', 'AT1G06690', 'AT1G15140', 'AT1G55370', 'AT2G24020', 'AT5G13120', 'AT5G16150', 'AT5G16660', 'AT3G57680', 'AT3G15110']
3605a	36	41	5	17	['AT1G29920', 'AT3G10130', 'AT3G55330', 'AT4G35770', 'AT4G20820', 'AT1G06690', 'AT5G13120', 'AT1G27510', 'AT3G22690', 'AT4G39960', 'AT4G39460', 'AT1G67280', 'AT3G15110', 'AT1G42960', 'AT2G27290', 'AT4G24750', 'AT1G17850']
33014	33	47	14	7	['AT5G39830', 'AT4G31560', 'AT3G47060', 'AT4G18370', 'AT1G14150', 'AT1G54580', 'AT2G26800']
1303	13	16	3	4	['AT1G51110', 'AT1G16790', 'AT1G54500', 'AT1G03850']
3607	36	43	7	7	['AT2G18790', 'AT1G80380', 'AT4G33010', 'AT5G42270', 'AT1G14345', 'AT1G56500', 'AT2G29180']
3607a	36	43	7	15	['AT1G29920', 'AT3G10130', 'AT3G55330', 'AT4G35770', 'AT4G20820', 'AT1G06690', 'AT5G13120', 'AT1G42960', 'AT3G22690', 'AT4G39960', 'AT1G67280', 'AT3G15110', 'AT2G27290', 'AT4G24750', 'AT1G17850']
22010	22	32	10	14	['AT2G17630', 'AT3G08920', 'AT2G20260', 'AT5G62720', 'AT2G37660', 'AT1G27510', 'AT3G01440', 'AT1G14150', 'AT2G40100', 'AT2G44990', 'AT3G47060', 'AT4G23890', 'AT4G37925', 'AT2G26800']
3209a	32	41	9	8	['AT3G10130', 'AT5G13120', 'AT1G27510', 'AT4G39960', 'AT1G67280', 'AT3G15110', 'AT2G27290', 'AT1G17850']
2203a	22	25	3	8	['AT1G03160', 'AT2G18790', 'AT1G80380', 'AT4G33010', 'AT5G42270', 'AT1G14345', 'AT1G16880', 'AT2G29180']
4406	44	50	6	8	['AT2G29500', 'AT2G20260', 'AT2G37660', 'AT1G67700', 'AT2G40100', 'AT2G44990', 'AT1G14345', 'AT5G42270']
2003a	20	23	3	15	['AT1G20810', 'AT1G16790', 'AT2G37400', 'AT1G79230', 'AT3G53560', 'AT1G74070', 'AT1G79450', 'AT1G51110', 'AT5G53490', 'AT4G24930', 'AT3G26080', 'AT1G15140', 'AT4G28025', 'AT1G03850', 'AT2G21160']
2304a	23	27	4	13	['AT2G42220', 'AT3G46780', 'AT4G39460', 'AT1G54500', 'AT3G58010', 'AT4G38380', 'AT2G22360', 'AT5G16150', 'AT5G19500', 'AT5G16660', 'AT3G25480', 'AT5G21430', 'AT1G50460']
3404	34	38	4	17	['AT2G17630', 'AT5G19370', 'AT2G29500', 'AT2G30695', 'AT2G20260', 'AT3G08920', 'AT1G76760', 'AT2G37660', 'AT4G04020', 'AT1G67700', 'AT1G12250', 'AT5G42070', 'AT2G44990', 'AT1G80030', 'AT1G16880', 'AT5G01500', 'AT1G02560']
1204	12	16	4	14	['AT5G39830', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT2G20260', 'AT4G39960', 'AT4G18370', 'AT4G24750', 'AT2G40100', 'AT1G12250', 'AT5G03455', 'AT2G27290', 'AT5G35170', 'AT1G80030']
3507	35	42	7	6	['AT1G30510', 'AT1G51110', 'AT3G26080', 'AT4G28025', 'AT2G37230', 'AT2G21160']
2303b	23	26	3	6	['AT3G14420', 'AT4G36810', 'AT2G41680', 'AT4G25910', 'AT3G17830', 'AT2G26360']
1705	17	22	5	24	['AT4G13670', 'AT2G42975', 'AT1G07510', 'AT1G54500', 'AT1G42960', 'AT3G15360', 'AT2G42220', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT2G43010', 'AT4G39460', 'AT5G21430', 'AT1G50460', 'AT3G24590', 'AT1G29920', 'AT5G19500', 'AT4G13010', 'AT1G15820', 'AT3G25480', 'AT5G12470', 'AT2G24020', 'AT5G16150', 'AT5G16660']
14017	14	31	17	12	['AT2G17630', 'AT2G20260', 'AT3G47060', 'AT1G27510', 'AT1G14150', 'AT5G19370', 'AT2G40100', 'AT2G44990', 'AT4G37925', 'AT4G23890', 'AT5G01500', 'AT2G26800']
3505	35	40	5	7	['AT1G30510', 'AT3G53560', 'AT1G51110', 'AT3G26080', 'AT4G28025', 'AT2G37230', 'AT2G21160']
608a	6	14	8	5	['AT3G55330', 'AT5G42070', 'AT1G10170', 'AT2G37230', 'AT4G35770']
1604	16	20	4	5	['AT4G39730', 'AT1G06690', 'AT4G35770', 'AT3G57680', 'AT3G22690']
508	5	13	8	10	['AT3G46780', 'AT4G16155', 'AT3G28850', 'AT1G75690', 'AT1G51110', 'AT1G51350', 'AT5G59250', 'AT3G25480', 'AT3G15840', 'AT1G56500']
3503	35	38	3	6	['AT1G21750', 'AT2G37400', 'AT1G54500', 'AT4G38100', 'AT1G65260', 'AT2G01140']
3105a	31	36	5	13	['AT2G37230', 'AT1G20810', 'AT2G37400', 'AT1G21750', 'AT1G74070', 'AT1G16790', 'AT1G78915', 'AT1G51110', 'AT1G54790', 'AT3G26080', 'AT4G28025', 'AT1G05385', 'AT1G03850']
3209b	32	41	9	5	['AT5G52780', 'AT4G01050', 'AT3G10470', 'AT5G15250', 'AT3G26580']
